DATED,ACCC_NO,CLASS_NO,BOOK_NO,AUTHOR_1,AUTHOR_2,TITLE,PUBLISHER_NAME,PLACE,COLLN_TYPE,TYPE_OF_MATERIAL,YEAR,EDITION,PG_COUNT,ILLUST,BK_SIZE,ISBN,LANGUAGE,SCRIPT_USED,TRANSLATED,SUBJECT_HEAD,PHY_MED,PRICE,TYPE_OF_BINDING,DOC_NO,SERIES_NAME,ISSN_NO,VOL_NO,PEGINATION,TITLE_VOLUME,ENTRY_ELEMENT,OTHER_NAME,ADDRESS,COUNTRY,BIBLIO_GRAPHY,MEETING_NAME,COUNTTRY_MEETING,PLACE_MEETING,DATE_MEETING,NUMBER_MEETING,KEY,ISSUE,CUR,FCUR,REMARKS,WRITTENOFF,NOOFCOPIES,EDITOR,BK_INFO,ISSUED,COND_BOOK,AVAILABILITY,NEW_CLASS_NO,ORDER_NO,WITH_MEDIA,REFERENCE,BK_BINDING,EDITOR_TYPE,DISC_PR,ACTUAL_PR,SNO,ACCREGDATE,ALMIRAH_NO,SHELF_NO,ISS,ACCCC_NO,HINDI
2019-06-01,1585,0,0,KHUSHWANT SINGH,PORTRAIT OF A SERIAL KILLER-KHUSHWANT SINGH,PORTRAIT OF A SERIAL KILLER,ALEPH BOOK NEW DELHI,,,,2015,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1626,0,0,DALRYMPLE WILLIAM,RETURN OF A KING : THE BATTLE FOR AFGHANISTAN-DALRYMPLE WILLIAM,RETURN OF A KING : THE BATTLE FOR AFGHANISTAN,BLOOMSBURY BOOKS,,,,2013,,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1674,0,0,MISHR KAMLAPATI (SAMP),BAAL HINDI SHABD KOSH RATNAKAR (HINDI TO HINDI DICTIONARY)-MISHR KAMLAPATI (SAMP),BAAL HINDI SHABD KOSH RATNAKAR (HINDI TO HINDI DICTIONARY),VIDHYA BHAWAN LUCKNOW,,,,1956,,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1713,0,0,PALKHIVALA N.A.,INDIA'S PRICELESS HERITAGE-PALKHIVALA N.A.,INDIA'S PRICELESS HERITAGE,BHARTIYA VIDHYA BHAWAN,,,,2003,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1743,0,0,ACEMOGLI DARON,WHY NATION FAIL-ACEMOGLI DARON,WHY NATION FAIL,PROFILE BOOKS,,,,2012,,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1775,0,0,JOHARI J.C.,CONTEMPORARY POLITICAL THEORY-JOHARI J.C.,CONTEMPORARY POLITICAL THEORY,STERLING PUBS,,,,1980,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1812,0,0,GUPTA BHARAL BHUSHAN,ARAB - ISRAELI RELATION-GUPTA BHARAL BHUSHAN,ARAB - ISRAELI RELATION,ASHEESH PUBS HOUSE NEW DELHI,,,,1978,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1845,0,0,DICKENS CHARLES,GREAT EXPECTATION-DICKENS CHARLES,GREAT EXPECTATION,VIKASH PUBS.HOUSE,,,,1996,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1874,0,0,CHATURSHRENI VED VATI,INDO.US RELATION-CHATURSHRENI VED VATI,INDO.US RELATION,NATIONAL PUBS HOUSE NEW DELHI,,,,1980,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,84,0,0,KANTESHWARANAND,MANAS SINDHU SAR KAIKEY RAHASYA-KANTESHWARANAND,MANAS SINDHU SAR KAIKEY RAHASYA,"VIMLA MAA PRAKASHAN,PRAYAG",,,,1990,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,211,0,0,"BHARTI,DHARAMVEER","GUNAHO KA DEVTA-BHARTI,DHARAMVEER",GUNAHO KA DEVTA,"BHARTIYA GYANPEETH,NEW DELHI",,,,2005,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,261,0,0,"MUKHARJEE,VISHWANATH","SHARAT SAMAGRA -4 KHAND-MUKHARJEE,VISHWANATH",SHARAT SAMAGRA -4 KHAND,"HINDI PRACHARAK SANSTHAN,VARANASI",,,,,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,327,0,0,VERMA BHAGWATICHARAN,SAMPURNA KAHANIYAAN-VERMA BHAGWATICHARAN,SAMPURNA KAHANIYAAN,"RAJKAMAL,DELHI",,,,2006,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,431,0,0,TRIPATHI ANANDKUMAR SAMPADAK,KAVYA SANKLAN-PANDIT RAMNARESH TRIPATHI-TRIPATHI ANANDKUMAR SAMPADAK,KAVYA SANKLAN-PANDIT RAMNARESH TRIPATHI,HINDI MANDIR SULTANPUR,,,,1989,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,490,0,0,"MODI,PURSHOTTAMDAS","ANTRANG SMARANO MEIN JAISHANKER PRASAD-MODI,PURSHOTTAMDAS",ANTRANG SMARANO MEIN JAISHANKER PRASAD,VISHWAVIDHYALA PRAKASHAN VARANASI,,,,2001,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,589,0,0,"SINGH,RAJENDRA PRATAP(SAMPADAK)","PREMCHAND KI SERVOSHRETH KAHANIYA-SINGH,RAJENDRA PRATAP(SAMPADAK)",PREMCHAND KI SERVOSHRETH KAHANIYA,PUSTAK PATH DELHI,,,,2018,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,628,0,0,U.P.RAJASVA PARISHAD,U.P.RAJASVA SAHITA 2006 SANSHODHIT -2015-U.P.RAJASVA PARISHAD,U.P.RAJASVA SAHITA 2006 SANSHODHIT -2015,U.P.RAJASVA PARISHAD,,,,2015,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,772,0,0,RUPA AND COMPANY,A PRINCESS REMEMBERS : THE MOVEMENT OF THE MAHARANI OF JHANSI-RUPA AND COMPANY,A PRINCESS REMEMBERS : THE MOVEMENT OF THE MAHARANI OF JHANSI,RUPA PUBLICATION NEW DELHI,,,,1995,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1052,0,0,MEHROTRA RAHUL ED.,PLANNING FOR CONSERVATION : LOOKING AT AREA-MEHROTRA RAHUL ED.,PLANNING FOR CONSERVATION : LOOKING AT AREA,WORLD MONUMENT FUND,,,,,,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1189,0,0,RAMA BROTHER,COLORNOTES : GREAT EXPECTION NOTES-RAMA BROTHER,COLORNOTES : GREAT EXPECTION NOTES,RAMA BROTHERSDELHI,,,,1997,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1360,0,0,AGATHA CHRISTIE,MURDER OF THE ORIENT EXPRESS-AGATHA CHRISTIE,MURDER OF THE ORIENT EXPRESS,HARPER COLLINS INDIA,,,,2007,,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1613,0,0,HUGO'S LANGUAGE INTSTITUES,FRENCH GRAMMAR SIMPLIFIED-HUGO'S LANGUAGE INTSTITUES,FRENCH GRAMMAR SIMPLIFIED,HUGO LANGUAGE INST.LANDON,,,,,,124+32+24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,45,0,0,"BHARADWAJ,BHAGWAN SHARAN","KARMYOG HAI KARMO DWARA PRABHU KI POOJA-BHARADWAJ,BHAGWAN SHARAN",KARMYOG HAI KARMO DWARA PRABHU KI POOJA,"LOKHIT PRAKASHAN,DELHI",,,,2005,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,94,0,0,VILAS CHANDRA,SHRI BANKE BIHARI JI KE CHAMATKAR-VILAS CHANDRA,SHRI BANKE BIHARI JI KE CHAMATKAR,"SHRI BANKE BIHARI SEVA PRAKALP,VRINDAVAN",,,,2009,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,145,0,0,SAIKALP ADHAYTM SANSTHAN,DAINIK UPASNA -SAIKALP ADHAYTM SANSTHAN,DAINIK UPASNA,"SAI KALP SANSTHAN,BAREILY",,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,266,0,0,"MISHRA,TRINATH","KUMBH GATHA-MISHRA,TRINATH",KUMBH GATHA,"ANAMIKA PRAKASHAN,ALLAHABAD",,,,1989,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,337,0,0,SAUNREKSHA CHANDRA KIRAN,JAWAAN MITTI-SAUNREKSHA CHANDRA KIRAN,JAWAAN MITTI,PRATIBHA PRATISTHAAN NAI DELHI,,,,1990,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,395,0,0,"ABBASI,NOOR NABI(SAMPADAK)","DIWAN-E-GALIB-ABBASI,NOOR NABI(SAMPADAK)",DIWAN-E-GALIB,GALIB INSTITUTE DELHI,,,,2004,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,432,0,0,RATHOR AVDESH KUMAR SINGH,KHUSHBOO PER LAKSHMAN REKHAE-GEET SANGRAH-RATHOR AVDESH KUMAR SINGH,KHUSHBOO PER LAKSHMAN REKHAE-GEET SANGRAH,SUNIJ PRAKASHAN ALIGARH,,,,1999,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,486,0,0,"SINGH,GOVIND(SAMPADAK)","CHANDRASHEKHER AZAAD-SINGH,GOVIND(SAMPADAK)",CHANDRASHEKHER AZAAD,SADHNA POCKET BOOKS DELHI,,,,1997,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,534,0,0,"AGARWAL,WASUDEV SHRAN","SAARNATH-AGARWAL,WASUDEV SHRAN",SAARNATH,BHARTIYE PURATATVA SARVEKSHAN DELHI,,,,1992,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,599,0,0,SRIVASTAVA SHIVANAND,MOTOR GAADI ADHINIYAM 1988-SRIVASTAVA SHIVANAND,MOTOR GAADI ADHINIYAM 1988,HIND PUBLISHING HOUSE ALLAHABAD,,,,1994,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,700,0,0,RAMKRISHNA MISSION INSTITUTE,THE CULTURAL HERITAGE OF INDIA-RAMKRISHNA MISSION INSTITUTE,THE CULTURAL HERITAGE OF INDIA,RAMKRISHNA MATH MISSION CALCUTTA,,,,1975,,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,786,0,0,"BLYTON,ENID","TALES OF PINK WHISTLE-BLYTON,ENID",TALES OF PINK WHISTLE,NEWNES BOOKS GREAT BRETAIN,,,,1990,,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,915,0,0,MATA AMRITANANDAMAYI MISSION TRUST,MATA AMRITANANDAMAYI - A BIOGRAPHY-MATA AMRITANANDAMAYI MISSION TRUST,MATA AMRITANANDAMAYI - A BIOGRAPHY,MATA AMRITANANDAMAYI TRUST,,,,2008,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1002,0,0,WORDSWORTH CLASSICS,TALES OF THE ARABIAN NIGHTS-WORDSWORTH CLASSICS,TALES OF THE ARABIAN NIGHTS,WORDSWORTH EDITION,,,,1995,,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1080,0,0,AVTAR SINGH,PRINCIPLES AND MERCHANTILE LAW-AVTAR SINGH,PRINCIPLES AND MERCHANTILE LAW,"EASTERN BOOK COMPANY,LUCKNOW",,,,2000,,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1147,0,0,MACLEAN ALISTAIR,FEAR IS THE KEY-MACLEAN ALISTAIR,FEAR IS THE KEY,HARPER COLLINS INDIA,,,,2005,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1231,0,0,CUSSLER CLIVE,SPARTAN GOLD-CUSSLER CLIVE,SPARTAN GOLD,PENGUIN BOOKS N.D.,,,,2009,,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1292,0,0,BHARUCHA RIZBEH,THE FAKIR : THE JOURNEY CANTEEN-BHARUCHA RIZBEH,THE FAKIR : THE JOURNEY CANTEEN,FULL CIRCLE PUB.DELHI,,,,2010,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1419,0,0,VIKASH BOOK,COMPLETE LETTER WRITING-VIKASH BOOK,COMPLETE LETTER WRITING,VIKAS PUB.HOUSE,,,,1988,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1493,0,0,PACHPORE VIRAG,JESUS CHRISTIANITY & VIVEKANADNA-PACHPORE VIRAG,JESUS CHRISTIANITY & VIVEKANADNA,VIVEKANAND KENDRA PRAKASHAN CHENNAI,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1573,0,0,RAPLAN ROBERT D,THE REVENGE A GEOGRAPHY-RAPLAN ROBERT D,THE REVENGE A GEOGRAPHY,RANDOM HOUSE NEW YORK,,,,2012,,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1672,0,0,ZAIDI MOH HASAN,GUIDELINES OF THE SUPREME COURT & HIGH COURT IN CRIMINAL LAW -ZAIDI MOH HASAN,GUIDELINES OF THE SUPREME COURT & HIGH COURT IN CRIMINAL LAW,"ALIA LAW AGENCY,ALLAHABAD",,,,2015,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1744,0,0,PEOPLE PUBLISHING COMPANY,ETIQUETTE RULES & USEGES OF BEST SOCIETY-PEOPLE PUBLISHING COMPANY,ETIQUETTE RULES & USEGES OF BEST SOCIETY,PEOPLE PUBS CO.MELBOURNE,,,,1986,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1840,0,0,ADINNARAYANA L.,SPOKEN ENGLISH-ADINNARAYANA L.,SPOKEN ENGLISH,NEELKAMAL PUBS HYDERABAD,,,,2003,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,119,0,0,MOOTESHNAND,SHRI RAMKRISHNA VACHNAMRIT-MOOTESHNAND,SHRI RAMKRISHNA VACHNAMRIT,"RAMKRISHNA MATH,NAGPUR",,,,1990,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,410,0,0,"ANSARI,SHAKIR","NAWA-E GUL-ANSARI,SHAKIR",NAWA-E GUL,SHAKIR ANSARI SIKANDRABAD,,,,1996,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,675,0,0,"CHEETHAN,ERIKA (ED)","THE PROPHECES OF NOSTRADAMUS-CHEETHAN,ERIKA (ED)",THE PROPHECES OF NOSTRADAMUS,CORGI BOOKS,,,,1987,,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1056,0,0,HASNAIN NADEEM,THE OTHER LUCKNOW-HASNAIN NADEEM,THE OTHER LUCKNOW,VANI PRAKASHAN NEW DELHI,,,,2016,,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1300,0,0,MAURIER DAPHNE DU,REBECCA-MAURIER DAPHNE DU,REBECCA,ARROW BOOKS,,,,1992,,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1517,0,0,DEVASAHAYAM M.G.,J.P.IN JAIL : AN UNCENSORD ACCOUNT-DEVASAHAYAM M.G.,J.P.IN JAIL : AN UNCENSORD ACCOUNT,LOTUS COLLECTION NEW DELHI,,,,2006,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1872,0,0,JOSHI NORIN CHANDRA (ED.),DEMOCRACY & HUMAN VALUES -JOSHI NORIN CHANDRA (ED.),DEMOCRACY & HUMAN VALUES,STERLING PUBS NEW DELHI,,,,1979,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,298,0,0,"CHATUR,SEN","VAISHALI KI NAGARVADHU-CHATUR,SEN",VAISHALI KI NAGARVADHU,"RAJPAL AND SONS ,NEW DELHI",,,,2009,,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,759,0,0,KULKARNI,TWELTH NIGHT - SHAKESPEARS-KULKARNI,TWELTH NIGHT - SHAKESPEARS,PENGUIN BOOKS N.D.,,,,,,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1170,0,0,"PANDAY , SNEHLATA","SLIM NOW & STAY SLIM-PANDAY , SNEHLATA",SLIM NOW & STAY SLIM,VITAL BOOKS BANGLORE,,,,1997,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1331,0,0,FOLLETT KEN,NIGHT OVER WATER-FOLLETT KEN,NIGHT OVER WATER,MACMILLAN INDIA DELHI,,,,1992,,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1619,0,0,BLY ROBERT W,TIME MANAGEMENT MAKE EVERY SECOND COUNT-BLY ROBERT W,TIME MANAGEMENT MAKE EVERY SECOND COUNT,JACO PUB BOMBAY,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,13,0,0,"SINGH,BHAGWATI PRASAD","MANISHI KI LOKYATRA-SINGH,BHAGWATI PRASAD",MANISHI KI LOKYATRA,"VISHVVIDYALAYA PRAKASHAN,VARANASI",,,,2010,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,69,0,0,SWAMI HARIHAR JI MAHARAJ,SHRI MADBHAGWAT GEETA-SWAMI HARIHAR JI MAHARAJ,SHRI MADBHAGWAT GEETA,"GEETA AHSRAM,DELHI",,,,,,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,12,0,0,"PANDEY,RAVI PRAKASH","ALOKIK YATHARTH-SHRI BABA NEEM KARORI MAHARAJ-PANDEY,RAVI PRAKASH",ALOKIK YATHARTH-SHRI BABA NEEM KARORI MAHARAJ,"SHRI KAINCHI HANUMAN MANDIR,NAINITAL",,,,2004,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,544,0,0,"VEDDAN,SUDHIR","BHARAT KI VIDESHNITI:BADALTE SANDARBH-VEDDAN,SUDHIR",BHARAT KI VIDESHNITI:BADALTE SANDARBH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,598,0,0,POLICE PRABANDH,POLICE PRABANDH KUMBH MELA 2013-POLICE PRABANDH,POLICE PRABANDH KUMBH MELA 2013,KUMBH MELA 2013,,,,2013,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,678,0,0,"KESKIE,IAN","CURIOUS: THE DESIRE TO KNOUW AND WHY YOUR FUTURE DEPEND ON IT-KESKIE,IAN",CURIOUS: THE DESIRE TO KNOUW AND WHY YOUR FUTURE DEPEND ON IT,"QUERAIS,LONDAN",,,,2015,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,719,0,0,BANI PRASAD,THEORY OF GOVERNMENT IN ANCIENT INDIA-BANI PRASAD,THEORY OF GOVERNMENT IN ANCIENT INDIA,CAPITAL BOOK ALLAHABAD,,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,784,0,0,"BLYTON,ENID","THE SMUGGLARIES CANES AND OTHER STORIES-BLYTON,ENID",THE SMUGGLARIES CANES AND OTHER STORIES,AWADH PUB.LONDAN,,,,1993,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,819,0,0,"BLYTON,ENID","TALES OF BETSY-MAY-BLYTON,ENID",TALES OF BETSY-MAY,MOMMOTH LONDAN,,,,1991,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,842,0,0,"DIXON,FRANKLIN W","THE HARDY BOYS: 79 DANGER UNLIMITED-DIXON,FRANKLIN W",THE HARDY BOYS: 79 DANGER UNLIMITED,DIAMOND BOOKS LONDAN,,,,1993,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,903,0,0,"FOLLETT ,KEN","EYE OF THE NEADLE-FOLLETT ,KEN",EYE OF THE NEADLE,PAN BOOKS,,,,1998,,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,938,0,0,DEVAKANJARI D,MADURAI : THROUGH THE AGE-DEVAKANJARI D,MADURAI : THROUGH THE AGE,ARULMIGU MEENAKSHI,,,,2002,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,988,0,0,BIPIN CHANDRA,INDIA'S STRUGGLE FOR INDIPENCE 1857-1947-BIPIN CHANDRA,INDIA'S STRUGGLE FOR INDIPENCE 1857-1947,PENGUIN BOOKS N.D.,,,,1989,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1062,0,0,JOWETT B,THE REPUBLIC OF PLATO-JOWETT B,THE REPUBLIC OF PLATO,OXFORD CLARENDOM PRESS,,,,,,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1082,0,0,"SARIN,M.L.","THE NARCOTIC DRUGS AND PSYCHOTROPIC SUBSTANCE ACT 1985-SARIN,M.L.",THE NARCOTIC DRUGS AND PSYCHOTROPIC SUBSTANCE ACT 1985,"VINOD PUBS HOUSE,DELHI",,,,1990,,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1135,0,0,"CIPOLLA,CARLO M.(ED)","THE FANTANE ECONOMIC HISTORY OF EUROPE-CIPOLLA,CARLO M.(ED)",THE FANTANE ECONOMIC HISTORY OF EUROPE,WILLIAM COLLINS ARMADA,,,,1978,,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1340,0,0,FOLLETT KEN,SHALL WE TELL THE PRESIDENT-FOLLETT KEN,SHALL WE TELL THE PRESIDENT,PAN BOOKS,,,,2003,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1458,0,0,AINSLIE JANE,CHAI FOR BEGINNERS : A NOVEL-AINSLIE JANE,CHAI FOR BEGINNERS : A NOVEL,RUPA & CO.,,,,2011,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1497,0,0,SINGH SRIJAN PAL,WHAT CAN I GIVE : LIFE LESSON FROM THE MY TEACHER APJ ABDUL KALAM-SINGH SRIJAN PAL,WHAT CAN I GIVE : LIFE LESSON FROM THE MY TEACHER APJ ABDUL KALAM,PENGUIN BOOKS N.D.,,,,2016,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1583,0,0,PANCHMATIA NIRAR,NO SUGAR PLEASE : I AM DIABELIC-PANCHMATIA NIRAR,NO SUGAR PLEASE : I AM DIABELIC,TIMES GROUP BOOKS,,,,2012,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1622,0,0,ARORA V.N.,IMPROVE YOUR WRITNG-ARORA V.N.,IMPROVE YOUR WRITNG,OXFORD UNIVERSITY PRESS,,,,2008,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2019-06-01,1656,0,0,SIROHI J.P.S,PROFESSIONAL ETHICS ACCOUNTANCY FOR LAWYERS & BENCH BAR RELATION-SIROHI J.P.S,PROFESSIONAL ETHICS ACCOUNTANCY FOR LAWYERS & BENCH BAR RELATION,ALLAHABAD LAW AGENCY,,,,2004,,462+40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
